DADOS: [0.17916666666666667, -3.153707497801902, -1.5760765565503532, -1.565725459180284, -1.5703210721433152, 1.5706835012730762, 6.237455036475735]
DADOS: [0.18333333333333332, -3.1537274100063626, -1.5760855535288072, -1.5657168306247866, -1.57032084632802, 1.5706852937927938, 6.237437553079064]
DADOS: [0.1875, -3.1537453663042774, -1.5760936749299406, -1.565709059619736, -1.5703207863370205, 1.57068722457054, 6.237421845643274]
DADOS: [0.19166666666666665, -3.153761558867744, -1.5761010056099165, -1.5657020484189879, -1.5703208445977366, 1.5706892542929125, 6.237407747722511]
DADOS: [0.19583333333333333, -3.1537761562237687, -1.5761076181763027, -1.565695723723087, -1.5703209684291672, 1.5706912978225778, 6.237395091568662]
DADOS: [0.2, -3.153789313144374, -1.5761135810091582, -1.5656900201507098, -1.5703211327646471, 1.570693307856186, 6.237383724020085]
DADOS: [0.20416666666666666, -3.153801170827248, -1.5761189573019097, -1.5656848777424213, -1.5703213253099768, 1.570695261508143, 6.237373509401482]
DADOS: [0.20833333333333334, -3.1538118571269522, -1.5761238045022306, -1.5656802418403735, -1.570321537996978, 1.5706971463684705, 6.237364327769045]
DADOS: [0.2125, -3.153821487436974, -1.5761281745100209, -1.5656760629135937, -1.5703217643580134, 1.5706989546129237, 6.23735607261657]
DADOS: [0.21666666666666667, -3.1538301658438703, -1.5761321141518823, -1.5656722961984575, -1.570321998980293, 1.5707006810726685, 6.237348649051519]
DADOS: [0.22083333333333333, -3.1538379861860513, -1.5761356656663776, -1.5656689012683285, -1.5703222373838372, 1.5707023225420291, 6.2373419722907455]
DADOS: [0.225, -3.1538450330944503, -1.5761388671628636, -1.5656658416294487, -1.5703224759351284, 1.570703877413611, 6.237335966504744]
DADOS: [0.22916666666666666, -3.153851382859158, -1.5761417530191073, -1.5656630843376553, -1.5703227117337484, 1.5707053453766595, 6.237330563755665]
DADOS: [0.23333333333333334, -3.1538571042857284, -1.5761443542529496, -1.5656605996634259, -1.570322942509168, 1.5707067271730548, 6.2373257031637]
DADOS: [0.2375, -3.1538622593968926, -1.576146698843513, -1.5656583607768992, -1.5703231665169755, 1.57070802437312, 6.2373213300978145]
DADOS: [0.24166666666666667, -3.153866904117565, -1.5761488120320772, -1.565656343470731, -1.5703233824558207, 1.5707092391972437, 6.2373173955310435]
DADOS: [0.24583333333333332, -3.153871088860866, -1.5761507165852735, -1.5656545259057235, -1.5703235893892211, 1.5707103743567339, 6.237313855418838]
DADOS: [0.25, -3.1538748590808177, -1.576152433040055, -1.5656528883823764, -1.5703237866847173, 1.5707114329290155, 6.2373106701966305]
DADOS: [0.25416666666666665, -3.153878255742183, -1.5761539799166913, -1.565651413131583, -1.5703239739551755, 1.5707124182440515, 6.23730780428264]
DADOS: [0.2583333333333333, -3.1538813157884404, -1.5761553739223364, -1.5656500841304137, -1.570324151018284, 1.5707133338031298, 6.2373052257061]
DADOS: [0.2625, -3.1538840725024095, -1.5761566301203758, -1.5656488869273704, -1.5703243178504827, 1.5707141831963782, 6.2373029056879945]
DADOS: [0.26666666666666666, -3.1538865558878766, -1.5761577620958738, -1.5656478084921295, -1.5703244745578098, 1.5707149700490628, 6.237300818345585]
DADOS: [0.2708333333333333, -3.15388879300121, -1.5761587821016347, -1.5656468370790277, -1.5703246213488802, 1.570715697974834, 6.237298940403493]
DADOS: [0.275, -3.1538908082100825, -1.576159701182704, -1.5656459620959315, -1.5703247585071174, 1.5707163705303577, 6.237297250896199]
DADOS: [0.2791666666666667, -3.153892623485692, -1.5761605292996248, -1.565645173996289, -1.5703248863749093, 1.5707169911912655, 6.237295730965142]
DADOS: [0.2833333333333333, -3.153894258630708, -1.5761612754336134, -1.5656444641752192, -1.5703250053368065, 1.5707175633277302, 6.2372943636394735]
DADOS: [0.2875, -3.1538957314833356, -1.5761619476804785, -1.5656438248753701, -1.5703251158045388, 1.5707180901851867, 6.237293133635784]
DADOS: [0.2916666666666667, -3.153897058126617, -1.5761625533404384, -1.5656432491067611, -1.5703252182085048, 1.5707185748748234, 6.237292027206312]
DADOS: [0.29583333333333334, -3.1538982530521524, -1.5761630989940372, -1.565642730570101, -1.5703253129869563, 1.5707190203629482, 6.237291031971656]
DADOS: [0.3, -3.1538993293100916, -1.576163590572058, -1.5656422635869263, -1.5703254005787581, 1.5707194294655697, 6.237290136782523]
DADOS: [0.30416666666666664, -3.153900298666653, -1.5761640334217284, -1.5656418430418806, -1.5703254814191727, 1.5707198048483473, 6.2372893316090625]
DADOS: [0.30833333333333335, -3.153901171733653, -1.5761644323651987, -1.5656414643271745, -1.5703255559365923, 1.5707201490283826, 6.23728860743647]
DADOS: [0.3125, -3.1539019580527734, -1.5761647917448431, -1.5656411232880014, -1.5703256245445085, 1.570720464367658, 6.237287956127154]
DADOS: [0.31666666666666665, -3.1539026662281984, -1.576165115475851, -1.5656408161822646, -1.5703256876421872, 1.5707207530833298, 6.237287370365163]
DADOS: [0.3208333333333333, -3.1539033040216324, -1.5761654070890367, -1.565640539639861, -1.5703257456146253, 1.5707210172528177, 6.2372868435795406]
DADOS: [0.325, -3.153903878414833, -1.5761656697640736, -1.5656402906233204, -1.570325798827047, 1.5707212588123287, 6.237286369840921]
DADOS: [0.32916666666666666, -3.1539043956941657, -1.5761659063657811, -1.5656400663955239, -1.5703258476257496, 1.5707214795653723, 6.2372859438106545]
DADOS: [0.3333333333333333, -3.1539048615385123, -1.5761661194791687, -1.5656398644934044, -1.5703258923404015, 1.5707216811932614, 6.237285560703339]
DADOS: [0.3375, -3.153905281057428, -1.5761663114321842, -1.5656396826973356, -1.5703259332812338, 1.570721865255145, 6.237285216203983]
DADOS: [0.3416666666666667, -3.153905658845939, -1.576166484321213, -1.5656395190064067, -1.5703259707383332, 1.570722033195191, 6.237284906422902]
DADOS: [0.3458333333333333, -3.1539059990560516, -1.5761666400375334, -1.5656393716209214, -1.5703260049847438, 1.5707221863525784, 6.237284627872604]
DADOS: [0.35, -3.153906305413379, -1.5761667802827184, -1.5656392389170892, -1.570326036274157, 1.5707223259626402, 6.2372843774013536]
DADOS: [0.3541666666666667, -3.1539065812870386, -1.5761669065923807, -1.5656391194346557, -1.570326064844796, 1.570722453168849, 6.237284152188385]
DADOS: [0.35833333333333334, -3.1539068297102193, -1.5761670203496385, -1.56563901185846, -1.5703260909179408, 1.5707225690251156, 6.2372839496922134]
DADOS: [0.3625, -3.15390705341109, -1.5761671228001226, -1.5656389150030305, -1.570326114698873, 1.570722674502014, 6.237283767624844]
DADOS: [0.36666666666666664, -3.1539072548449503, -1.5761672150656956, -1.56563882780053, -1.5703261363773893, 1.5707227704920055, 6.23728360392545]
DADOS: [0.37083333333333335, -3.153907436222551, -1.5761672981566286, -1.5656387492894124, -1.5703261561285418, 1.5707228578152503, 6.237283456737565]
DADOS: [0.375, -3.1539075995402186, -1.5761673729844192, -1.5656386786041334, -1.5703261741154502, 1.570722937227165, 6.237283324400665]
DADOS: [0.37916666666666665, -3.15390774659782, -1.5761674403701005, -1.5656386149661596, -1.5703261904885062, 1.5707230094203661, 6.23728320541889]
DADOS: [0.3833333333333333, -3.153907879013058, -1.576167501053248, -1.56563855767321, -1.5703262053865972, 1.5707230750304118, 6.237283098448108]
DADOS: [0.3875, -3.153907998235525, -1.5761675556982526, -1.5656385060921025, -1.570326218935634, 1.570723134637452, 6.237283002267718]
DADOS: [0.39166666666666666, -3.1539081055864324, -1.5761676049067916, -1.5656384596550945, -1.570326231254178, 1.5707231887764042, 6.2372829157994945]
DADOS: [0.3958333333333333, -3.153908202239281, -1.5761676492174963, -1.565638417848259, -1.5703262424487296, 1.5707232379332041, 6.237282838054075]
DADOS: [0.4, -3.153908289267118, -1.5761676891189427, -1.5656383802115408, -1.5703262526192885, 1.5707232825558899, 6.237282768161445]
DADOS: [0.4041666666666667, -3.1539083676205935, -1.5761677250478698, -1.5656383463282184, -1.5703262618550375, 1.5707233230504067, 6.237282705319347]
DADOS: [0.4083333333333333, -3.1539084381714617, -1.5761677574009407, -1.5656383158254004, -1.5703262702405416, 1.5707233597911143, 6.237282648826704]
